Frame,LagCount,LagFrame,Input,XPos,XPosSmooth,XVel,XVelSmooth,XVelNoSwear,XAcc,YPos,YVel,YVelSmooth,YVelNoSwear,YAcc,MovingDirByte,XSpeedByte,YPageByte,PlayerState,PlayerControl,PlayerStatus,
310,8,0,.B.....R,269.000000000,269.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
311,8,0,.B.....R,272.000000000,272.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
312,8,0,.B.....R,274.000000000,274.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
313,8,0,.B.....R,277.000000000,277.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
314,8,0,.B.....R,279.000000000,279.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
315,8,0,.B.....R,282.000000000,282.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
316,8,0,.B.....R,284.000000000,284.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
317,8,0,.B.....R,287.000000000,287.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
318,8,0,.B.....R,289.000000000,289.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
319,8,0,.B.....R,292.000000000,292.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
320,8,0,.B.....R,294.000000000,294.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
321,8,0,.B.....R,297.000000000,297.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
322,8,0,.B.....R,299.000000000,299.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
323,8,0,.B.....R,302.000000000,302.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
324,8,0,.B.....R,304.000000000,304.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
325,8,0,.B.....R,307.000000000,307.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
326,8,0,.B.....R,309.000000000,309.562500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
327,8,0,.B.....R,312.000000000,312.062500000,40.000000000,40.000000000,40.000000000,0.890625000,176.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,40,1,0,8,0,
